"quad","year","area","species","stemID","x","y"
"Q31",2015,0.000528100426451,"Poa secunda","null",0.00677825,0.28674812
"Q31",2015,0.00393744454764,"Pseudoroegneria spicata","null",0.55645672,0.74065736
"Q31",2015,0.000354643365446,"Pascopyrum smithii","null",0.73736956,0.47887569
"Q31",2015,0.006058840622562,"Pseudoroegneria spicata","null",0.09899982,0.97301012
"Q31",2015,0.004397167746971,"Balsamorhiza sagittata","103",0.65434745,0.04819577
"Q31",2015,0.039117226702313,"Artemisia tripartita","105",0.06627435,0.19347713
"Q31",2015,0.04780145800821,"Balsamorhiza sagittata","107",0.19080722,0.38785886
"Q31",2015,0.140251875611309,"Balsamorhiza sagittata","108",0.36762965,0.51060416
"Q31",2015,0.130856708581976,"Artemisia tripartita","109",0.83584876,0.56221869
"Q31",2015,0.003128471617231,"Unknown grass","110",0.94775616,0.49711301
"Q31",2015,0.101070740995473,"Artemisia tripartita","111",0.7123608,0.8880077
"Q31",2015,0.003385073301308,"Eriogonum heracleoides","112",0.15400002,0.83365867
"Q31",2015,0.004801508313626,"Eriogonum heracleoides","113",0.05192529,0.86130383
"Q31",2015,2.5e-05,"Poa secunda","null",0.06119594,0.01760318
"Q31",2015,2.5e-05,"Poa secunda","null",0.05193551,0.08275695
"Q31",2015,2.5e-05,"Poa secunda","null",0.11642782,0.09300958
"Q31",2015,2.5e-05,"Poa secunda","null",0.02547713,0.21835618
"Q31",2015,2.5e-05,"Pascopyrum smithii","null",0.06913346,0.16213211
"Q31",2015,2.5e-05,"Pascopyrum smithii","null",0.06284959,0.19619728
"Q31",2015,2.5e-05,"Poa secunda","null",0.13527942,0.25142916
"Q31",2015,2.5e-05,"Poa secunda","null",0.0717793,0.26102033
"Q31",2015,2.5e-05,"Poa secunda","null",0.06384179,0.43630714
"Q31",2015,2.5e-05,"Poa secunda","null",0.02977661,0.42307795
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.13494869,0.33378089
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.30494383,0.4336613
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.26227968,0.36553096
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.73390041,0.45317436
"Q31",2015,2.5e-05,"Pascopyrum smithii","null",0.83808031,0.41977064
"Q31",2015,2.5e-05,"Pascopyrum smithii","null",0.76961924,0.43167692
"Q31",2015,2.5e-05,"Unknown grass","null",0.91943985,0.48790099
"Q31",2015,2.5e-05,"Unknown grass","null",0.91150234,0.50311456
"Q31",2015,2.5e-05,"Unknown grass","null",0.96375764,0.52395054
"Q31",2015,2.5e-05,"Pascopyrum smithii","null",0.974341,0.65789612
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.37968877,0.69229203
"Q31",2015,2.5e-05,"Pascopyrum smithii","null",0.35885279,0.68964619
"Q31",2015,2.5e-05,"Pascopyrum smithii","null",0.34330849,0.70849779
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.43029043,0.72040406
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.39688672,0.70320611
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.39953256,0.73627909
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.21597751,0.82524541
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.20506342,0.81863082
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.19117277,0.80308652
"Q31",2015,2.5e-05,"Unknown grass","null",0.17562846,0.91057371
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.55695995,0.81201622
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.55497558,0.7885344
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.48585305,0.75413851
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.55266047,0.84211264
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.53513179,0.83582877
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.48023064,0.76472186
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.46964728,0.75678434
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.41739197,0.78787294
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.4054857,0.78787294
"Q31",2015,2.5e-05,"Koeleria macrantha","null",0.40614716,0.80970111
"Q31",2015,2.5e-05,"Pseudoroegneria spicata","null",0.48122282,0.86394081
"Q31",2015,2.5e-05,"Unknown grass","null",0.98260924,0.85104234
"Q31",2015,2.5e-05,"Unknown grass","null",0.94027583,0.82722979
"Q31",2015,2.5e-05,"Unknown grass","null",0.90356481,0.82226885
"Q31",2015,2.5e-05,"Unknown grass","null",0.22292284,0.93339407
"Q31",2015,2.5e-05,"Unknown grass","null",0.2037405,0.94067013
"Q31",2015,2.5e-05,"Unknown grass","null",0.21862334,0.95224567
"Q31",2015,2.5e-05,"Unknown grass","null",0.22854523,0.95919099
"Q31",2015,2.5e-05,"Poa secunda","null",0.18814268,0.30451847
"Q31",2015,2.5e-05,"Balsamorhiza sagittata","null",0.901580434292555,0.543794328346848
"Q31",2015,2.5e-05,"Balsamorhiza sagittata","null",0.790124487131834,0.658226851373911
"Q31",2015,2.5e-05,"Balsamorhiza sagittata","null",0.678007069975138,0.647974226623774
"Q31",2016,0.000328146701043,"Unknown grass","null",0.91399561,0.83922751
"Q31",2016,0.00012163311119,"Unknown grass","null",0.87415973,0.82677603
"Q31",2016,0.00103270819056,"Koeleria macrantha","null",0.41693687,0.82317626
"Q31",2016,0.00110124266547,"Pseudoroegneria spicata","null",0.59407702,0.76928365
"Q31",2016,0.000433818552113,"Pseudoroegneria spicata","null",0.53374142,0.73748469
"Q31",2016,0.001286264798283,"Koeleria macrantha","null",0.18527467,0.81965291
"Q31",2016,0.000524684839756,"Unknown grass","null",0.1902523,0.95850341
"Q31",2016,0.000998939993234,"Pseudoroegneria spicata","null",0.12719032,0.99010327
"Q31",2016,0.00075927016058,"Pseudoroegneria spicata","null",0.07774243,0.94420827
"Q31",2016,0.001229265155626,"Pseudoroegneria spicata","null",0.03473158,0.96765108
"Q31",2016,0.000340552366959,"Poa secunda","null",0.00496821,0.27774364
"Q31",2016,0.000753687056253,"Pseudoroegneria spicata","null",0.0463721,0.18529696
"Q31",2016,7.4764880156e-05,"Pseudoroegneria spicata","null",0.76605439,0.42534656
"Q31",2016,0.001309127858382,"Unknown grass","null",0.92770394,0.52234693
"Q31",2016,3.7566238844e-05,"Hesperostipa comata","null",0.81447203,0.56902733
"Q31",2016,9.4821231133e-05,"Pseudoroegneria spicata","null",0.83742088,0.50754893
"Q31",2016,9.1822355718e-05,"Unknown grass","null",0.38650632,0.70168188
"Q31",2016,0.009596345072555,"Balsamorhiza sagittata","124",0.62468083,0.06737535
"Q31",2016,0.15849659894726,"Artemisia tripartita","44",0.82616529,0.56333459
"Q31",2016,0.043335956200191,"Artemisia tripartita","21",0.81960498,0.92835629
"Q31",2016,0.029732347543082,"Artemisia tripartita","29",0.54550517,0.86771212
"Q31",2016,0.187999002596988,"Balsamorhiza sagittata","80",0.36018772,0.49861056
"Q31",2016,0.002706058097364,"Artemisia tripartita","74",0.21556868,0.7542937
"Q31",2016,0.014448267239519,"Balsamorhiza sagittata","107",0.19767426,0.05806578
"Q31",2016,0.043746590073538,"Artemisia tripartita","88",0.05678725,0.21484102
"Q31",2016,0.004720689273798,"Artemisia tripartita","0",0.02154626,0.52562494
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.93897483,0.98198531
"Q31",2016,1.9891e-05,"Pseudoroegneria spicata","null",0.94691235,0.9980109
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.69820352,0.99481763
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.66909929,0.95883422
"Q31",2016,2.5e-05,"Poa secunda","null",0.6754493,0.96671882
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.63470339,0.88734367
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.62041586,0.88258115
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.56326575,0.91697706
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.54051153,0.85506443
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.48018641,0.88258115
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.58138974,0.8327071
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.60361478,0.84276129
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.54911051,0.80201537
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.83539025,0.82064207
"Q31",2016,2.5e-05,"Unknown grass","null",0.87190282,0.81323373
"Q31",2016,2.5e-05,"Unknown grass","null",0.88671952,0.82064207
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.63536485,0.71732207
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.79676101,0.65084538
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.79345371,0.58999109
"Q31",2016,2.5e-05,"Poa secunda","null",0.77704951,0.57477752
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.79557037,0.56101916
"Q31",2016,2.5e-05,"Hesperostipa comata","null",0.79980372,0.52027324
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.75297237,0.49421173
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.76249739,0.51127739
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.75455988,0.51484927
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.38401018,0.75855747
"Q31",2016,2.5e-05,"Unknown grass","null",0.39313832,0.74228556
"Q31",2016,2.5e-05,"Unknown grass","null",0.33876634,0.71132925
"Q31",2016,2.5e-05,"Unknown grass","null",0.34987886,0.69942298
"Q31",2016,2.5e-05,"Unknown grass","null",0.36773827,0.72442615
"Q31",2016,2.5e-05,"Poa secunda","null",0.38083517,0.72641053
"Q31",2016,2.5e-05,"Unknown grass","null",0.39115394,0.72164802
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.39909146,0.72085427
"Q31",2016,2.5e-05,"Unknown grass","null",0.40306021,0.71688551
"Q31",2016,2.5e-05,"Unknown grass","null",0.14456178,0.916858
"Q31",2016,2.5e-05,"Unknown grass","null",0.23266821,0.61748136
"Q31",2016,2.5e-05,"Unknown grass","null",0.14469407,0.60623654
"Q31",2016,2.5e-05,"Unknown grass","null",0.06064237,0.43604969
"Q31",2016,2.5e-05,"Unknown grass","null",0.0566736,0.45271848
"Q31",2016,2.5e-05,"Unknown grass","null",0.04000482,0.45430598
"Q31",2016,2.5e-05,"Poa secunda","null",0.06051007,0.39384857
"Q31",2016,2.5e-05,"Pascopyrum smithii","null",0.16687278,0.15937435
"Q31",2016,2.5e-05,"Pascopyrum smithii","null",0.12189352,0.13503263
"Q31",2016,2.5e-05,"Pascopyrum smithii","null",0.14888108,0.08232753
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.14411857,0.05216497
"Q31",2016,2.5e-05,"Unknown grass","null",0.47431923,0.06650541
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.95480352,0.13638201
"Q31",2016,2.5e-05,"Pseudoroegneria spicata","null",0.83732828,0.4185607
"Q31",2016,0.089194473122136,"Balsamorhiza sagittata","128",0.19566144,0.35449057
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.945854008197784,0.98740928247571
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.804566234350204,0.963067568838596
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.738420266658068,0.971534250304103
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.601365819573402,0.954018799588084
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.594486638903618,0.969893828034401
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.518815658986568,0.924914572387934
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.708389990031719,0.735975235700607
"Q31",2016,2.5e-05,"Balsamorhiza sagittata","null",0.688943080604076,0.696816826239228
"Q31",2016,2.5e-05,"Balsamorhiza sagittata","null",0.778901591897011,0.683587631210685
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.843063179403543,0.647405786439776
"Q31",2016,2.5e-05,"Balsamorhiza sagittata","null",0.905901849269867,0.563400410115719
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.826526693999767,0.589991088956594
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.784987021237612,0.530856600031257
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.809328734874725,0.540910786017776
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.651901345700026,0.618301564827561
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.613404389470816,0.605601537972689
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.630073171108961,0.57385147549212
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.681270148605108,0.537735778838396
"Q31",2016,2.5e-05,"Artemisia tripartita","null",0.16387640312314,0.62409595027566
"Q32",2011,0.002162073278512,"Poa secunda","null",0.77659772,0.52002616
"Q32",2011,0.000469517017586,"Poa secunda","null",0.69364302,0.46214153
"Q32",2011,0.000796108172702,"Poa secunda","null",0.90275714,0.31206005
"Q32",2011,0.000197179766378,"Poa secunda","null",0.66233954,0.19914504
"Q32",2011,0.00033466106266,"Poa secunda","null",0.59890784,0.3167543
"Q32",2011,0.000268545366715,"Poa secunda","null",0.31704713,0.6507911
"Q32",2011,0.002603685530498,"Poa secunda","null",0.3265876,0.81634921
"Q32",2011,0.000361383483957,"Poa secunda","null",0.00803379,0.93664482
"Q32",2011,0.003916843087789,"Hesperostipa comata","null",0.75546875,0.46029857
"Q32",2011,0.001358770134666,"Hesperostipa comata","null",0.8228367,0.28658789
"Q32",2011,0.000786093468394,"Unknown grass","null",0.64880579,0.40208985
"Q32",2011,0.003293814719437,"Hesperostipa comata","null",0.65922707,0.84435905
"Q32",2011,0.000864848677526,"Hesperostipa comata","null",0.81776074,0.90663104
"Q32",2011,0.000541757816595,"Hesperostipa comata","null",0.96272268,0.1276573
"Q32",2011,5.9309470616e-05,"Hesperostipa comata","null",0.75830629,0.10037923
"Q32",2011,7.3113611136e-05,"Hesperostipa comata","null",0.91556751,0.00516041
"Q32",2011,0.000114632356354,"Poa secunda","null",0.71949059,0.98958859
"Q32",2011,0.00012124413045,"Achnatherum nelsonii","null",0.36134669,0.92573464
"Q32",2011,5.284374799e-05,"Achnatherum nelsonii","null",0.41120831,0.91766049
"Q32",2011,4.8274022182e-05,"Achnatherum nelsonii","null",0.39691192,0.9439406
"Q32",2011,0.01316524406099,"Koeleria macrantha","null",0.71278299,0.14506671
"Q32",2011,0.005067362126881,"Eriogonum heracleoides","1",0.71059385,0.92305256
"Q32",2011,0.020733592634216,"Eriogonum heracleoides","1",0.91667412,0.87067962
"Q32",2011,0.024940662369805,"Eriogonum heracleoides","53",0.38323652,0.83394644
"Q32",2011,0.002521819139111,"Eriogonum heracleoides","53",0.26563051,0.79541955
"Q32",2011,0.157032480966087,"Artemisia tripartita","a",0.13744536,0.71007489
"Q32",2011,0.019524922921119,"Balsamorhiza sagittata","123",0.28040978,0.23585059
"Q32",2011,0.077197013395349,"Balsamorhiza sagittata","153",0.42280096,0.10538941
"Q32",2011,0.039228918150428,"Eriogonum heracleoides","b",0.11188644,0.17825076
"Q32",2011,0.09263362651156,"Eriogonum heracleoides","92",0.24634337,0.46807027
"Q32",2011,0.054405677242784,"Artemisia tripartita","106",0.676805,0.42948051
"Q32",2011,0.011423398348484,"Eriogonum heracleoides","140",0.64627532,0.29548905
"Q32",2011,0.037083680453082,"Eriogonum heracleoides","140",0.8986317,0.28921541
"Q32",2011,0.009548954305753,"Eriogonum heracleoides","140",0.79535322,0.03575761
"Q32",2011,0.002983867515484,"Eriogonum heracleoides","140",0.64361818,0.05557614
"Q32",2011,2.5e-05,"Poa secunda","null",0.38482423,0.99082586
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.57223781,0.98773905
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.51358838,0.98332931
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.36762628,0.98244736
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.61501219,0.9802425
"Q32",2011,2.5e-05,"Poa secunda","null",0.32132411,0.9802425
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.39937635,0.97891958
"Q32",2011,2.5e-05,"Poa secunda","null",0.42980349,0.96921817
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.41966111,0.96833623
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.30765394,0.96524941
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.4395049,0.955548
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.24724063,0.95290217
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.45361604,0.95202022
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.47301885,0.94364173
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.13832027,0.94364173
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.83241193,0.93790908
"Q32",2011,2.5e-05,"Poa secunda","null",0.23842117,0.92997157
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.45141118,0.92864865
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.3279387,0.92688476
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.43509517,0.92600281
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.22695587,0.92335697
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.38570618,0.8999854
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.41701527,0.89160691
"Q32",2011,2.5e-05,"Koeleria macrantha","null",0.76714792,0.88807912
"Q32",2011,2.5e-05,"Poa secunda","null",0.25870593,0.88763815
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.39805343,0.88499231
"Q32",2011,2.5e-05,"Poa secunda","null",0.22695587,0.87925966
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.13567444,0.87396798
"Q32",2011,2.5e-05,"Poa secunda","null",0.75700553,0.87088117
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.79096047,0.86735339
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.26267469,0.86691241
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.28207751,0.86647144
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.7706757,0.86558949
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.72084574,0.85941587
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.7133492,0.85588809
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.73187007,0.85368322
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.82712026,0.85280127
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.28119556,0.85015543
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.76009235,0.84706862
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.96205803,0.84221792
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.18859121,0.83780819
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.7248145,0.83692624
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.75303678,0.83560332
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.73672077,0.82987067
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.76714792,0.8294297
"Q32",2011,2.5e-05,"Achnatherum nelsonii","null",0.79801604,0.81223175
"Q32",2011,2.5e-05,"Pseudoroegneria spicata","null",0.0951049,0.76416568
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.28825113,0.71874545
"Q32",2011,2.5e-05,"Pseudoroegneria spicata","null",0.08716739,0.71521767
"Q32",2011,2.5e-05,"Pseudoroegneria spicata","null",0.16962936,0.6424571
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.02366726,0.62129039
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.32044217,0.60629731
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.66881091,0.59262714
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.19652872,0.58733546
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.99028031,0.58468963
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.3773277,0.51942561
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.36806726,0.49340819
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.73363396,0.48436824
"Q32",2011,2.5e-05,"Poa secunda","null",0.6427935,0.44931088
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.26311566,0.42020666
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.02631311,0.33068912
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.17580298,0.27865429
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.37997353,0.27644943
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.17139326,0.26454315
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.08981323,0.26101537
"Q32",2011,2.5e-05,"Koeleria macrantha","null",0.20975792,0.25043201
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.17492104,0.23147017
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.31603243,0.21162638
"Q32",2011,2.5e-05,"Poa secunda","null",0.68689082,0.20942151
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.11406675,0.18737286
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.35968877,0.17590756
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.86989465,0.17502561
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.50741476,0.16841101
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.27678583,0.14151166
"Q32",2011,2.5e-05,"Pascopyrum smithii","null",0.51138352,0.11373035
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.32088314,0.08859489
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.01925753,0.06434136
"Q32",2011,2.5e-05,"Hesperostipa comata","null",0.32132411,0.06390039
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.390115907179432,0.963926496586039
"Q32",2011,2.5e-05,"Balsamorhiza sagittata","null",0.924575313219765,0.950432717822255
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.737602716402573,0.873527007986537
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.041306189636424,0.812231747133592
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.069528471087631,0.741235077031795
"Q32",2011,2.5e-05,"Balsamorhiza sagittata","null",0.14625778543531,0.731269087898675
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.341167898910654,0.408300383906564
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.357042927777694,0.398598979106975
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.36718530794959,0.395512164848618
"Q32",2011,2.5e-05,"Eriogonum heracleoides","null",0.037337429082717,0.339949552690818
"Q32",2011,2.5e-05,"Balsamorhiza sagittata","null",0.481397350972811,0.225031963309548
"Q32",2011,2.5e-05,"Balsamorhiza sagittata","null",0.432890309177813,0.109937982889504
"Q32",2012,0.002727782783197,"Hesperostipa comata","null",0.63137608,0.82912983
"Q32",2012,0.001328635242736,"Hesperostipa comata","null",0.80200325,0.88879209
"Q32",2012,0.004842079798103,"Hesperostipa comata","null",0.76664259,0.45047619
"Q32",2012,0.001563990699718,"Hesperostipa comata","null",0.82520128,0.2777476
"Q32",2012,0.000440154073011,"Hesperostipa comata","null",0.97691666,0.1320617
"Q32",2012,0.000265842547374,"Hesperostipa comata","null",0.93661465,0.01108113
"Q32",2012,0.000468330872007,"Hesperostipa comata","null",0.75308761,0.07058988
"Q32",2012,0.000117572740832,"Hesperostipa comata","null",0.50347639,0.14993865
"Q32",2012,0.000256304306742,"Achnatherum nelsonii","null",0.33160475,0.90561259
"Q32",2012,0.000548398506194,"Achnatherum nelsonii","null",0.39009572,0.93162317
"Q32",2012,0.001138345246055,"Achnatherum nelsonii","null",0.43817688,0.92513697
"Q32",2012,0.000132081186877,"Achnatherum nelsonii","null",0.71032346,0.83389609
"Q32",2012,4.7896273819e-05,"Achnatherum nelsonii","null",0.78881139,0.80062207
"Q32",2012,0.000371567072356,"Achnatherum nelsonii","null",0.38931926,0.87038298
"Q32",2012,0.000568145510834,"Poa secunda","null",0.29516536,0.98676567
"Q32",2012,0.000438963994155,"Poa secunda","null",0.31351789,0.82632893
"Q32",2012,0.000510534930034,"Poa secunda","null",0.29350628,0.76744228
"Q32",2012,0.000507848500467,"Poa secunda","null",0.69354473,0.97766305
"Q32",2012,0.000656118351989,"Poa secunda","null",0.31237035,0.61916703
"Q32",2012,0.001874618724869,"Poa secunda","null",0.78350359,0.51616815
"Q32",2012,0.000555346530453,"Poa secunda","null",0.6668321,0.19005993
"Q32",2012,0.000662733717166,"Poa secunda","null",0.9079338,0.30158722
"Q32",2012,0.000806383172427,"Poa secunda","null",0.6888869,0.45055116
"Q32",2012,0.000575070591112,"Unknown grass","null",0.64605614,0.38898927
"Q32",2012,0.000267627619025,"Poa secunda","null",0.60049896,0.29848059
"Q32",2012,0.016819485442377,"Koeleria macrantha","null",0.72530064,0.13998361
"Q32",2012,5.8677402958e-05,"Poa secunda","null",0.84766906,0.46403553
"Q32",2012,0.01230985091809,"Artemisia tripartita","30",0.79467264,0.35081487
"Q32",2012,0.052461624225015,"Artemisia tripartita","28",0.64940856,0.4209326
"Q32",2012,0.018088684429807,"Balsamorhiza sagittata","18",0.28780485,0.23364145
"Q32",2012,0.05815490263181,"Balsamorhiza sagittata","3",0.36668307,0.08285995
"Q32",2012,0.180623359654648,"Artemisia tripartita","a",0.16064413,0.65590095
"Q32",2012,2.5e-05,"Achnatherum nelsonii","null",0.43513139,0.00581212
"Q32",2012,2.5e-05,"Hesperostipa comata","null",0.3070728,0.05079138
"Q32",2012,2.5e-05,"Hesperostipa comata","null",0.30416237,0.07989561
"Q32",2012,2.5e-05,"Achnatherum nelsonii","null",0.52614824,0.09233105
"Q32",2012,2.5e-05,"Achnatherum nelsonii","null",0.52244407,0.10238524
"Q32",2012,2.5e-05,"Achnatherum nelsonii","null",0.51715239,0.10820608
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.26394563,0.11746652
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.34623121,0.1571541
"Q32",2012,2.5e-05,"Unknown grass","null",0.6415068,0.16932495
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.30257488,0.18731666
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.16022876,0.21853755
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.16499127,0.24182093
"Q32",2012,2.5e-05,"Poa secunda","null",0.67828396,0.26801473
"Q32",2012,2.5e-05,"Poa secunda","null",0.69336524,0.27304182
"Q32",2012,2.5e-05,"Poa secunda","null",0.68331105,0.27965642
"Q32",2012,2.5e-05,"Poa secunda","null",0.87143018,0.36247117
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.25838937,0.40242333
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.7285549,0.47650682
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.38380212,0.48047557
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.18007255,0.55720489
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.66082142,0.55932156
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.1628746,0.56567158
"Q32",2012,2.5e-05,"Pascopyrum smithii","null",0.15387874,0.60535916
