"quad","year","species","seedling","x","y"
"Q45",2012,"Agoseris sp.","N",0.419338246393088,0.952960118313436
"Q45",2012,"Crepis acuminata","N",0.917549656580043,0.962485136523513
"Q45",2012,"Crepis acuminata","N",0.597403186962022,0.967247650077814
"Q45",2012,"Agoseris sp.","N",0.928926774023366,0.982593510277792
"Q45",2013,"Artemisia tripartita","N",0.743408970534801,0.875284159556031
"Q45",2013,"Balsamorhiza sagittata","N",0.567196115851402,0.252982914447784
"Q45",2013,"Phlox longifolia","N",0.274566367268562,0.018032444640994
"Q45",2013,"Phlox longifolia","N",0.188312023878098,0.019619951024652
"Q45",2013,"Phlox longifolia","N",0.205245394259691,0.117515981197357
"Q45",2013,"Phlox longifolia","N",0.333303980529308,0.178370265290141
"Q45",2013,"Phlox longifolia","N",0.358704034239054,0.22758286818862
"Q45",2013,"Phlox longifolia","N",0.220591261982918,0.273091288283467
"Q45",2013,"Phlox longifolia","N",0.196778707206249,0.290553823113441
"Q45",2013,"Phlox longifolia","N",0.127986904233694,0.214882837608457
"Q45",2013,"Phlox longifolia","N",0.050728421658278,0.20641615614295
"Q45",2013,"Phlox longifolia","N",0.134866088628769,0.496400069445372
"Q45",2013,"Phlox longifolia","N",0.506341826170683,0.388449853286147
"Q45",2013,"Phlox longifolia","N",0.604237858206034,0.212766166776419
"Q45",2013,"Phlox longifolia","N",0.136982753872871,0.618637813255191
"Q45",2013,"Phlox longifolia","N",0.458716735243797,0.650917043909431
"Q45",2013,"Phlox longifolia","N",0.964071910828352,0.487404216080904
"Q45",2013,"Crepis acuminata","N",0.441254194825888,0.799613174051046
"Q45",2013,"Crepis acuminata","N",0.671971324831247,0.603291949257255
"Q45",2013,"Crepis acuminata","N",0.704250559210777,0.619166983291507
"Q45",2013,"Crepis acuminata","N",0.35658735781908,0.594825264066458
"Q45",2013,"Crepis acuminata","N",0.636517085134983,0.43395827896893
"Q45",2013,"Crepis acuminata","N",0.685200523585081,0.193716131150723
"Q45",2013,"Crepis acuminata","N",0.903746791183949,0.922909254208207
"Q45",2013,"Astragalus filipes/miser","N",0.316899780184031,0.731350539252162
"Q45",2013,"Astragalus filipes/miser","N",0.337008152157068,0.774742290377617
"Q45",2013,"Astragalus filipes/miser","N",0.313724778592587,0.666792077943683
"Q45",2013,"Astragalus convallarius","N",0.360820699483156,0.414908237755299
"Q45",2013,"Astragalus convallarius","N",0.388337425887585,0.400091541931033
"Q45",2013,"Astragalus convallarius","N",0.611646201461554,0.355641454458237
"Q45",2013,"Calochortus macrocarpus","N",0.793766226619482,0.875965964049101
"Q45",2013,"Viola nuttallii","N",0.397419597953558,0.822520023211837
"Q45",2013,"Viola nuttallii","N",0.776832856237888,0.526186097413301
"Q45",2013,"Astragalus convallarius","N",0.588978320360184,0.748965710401535
"Q45",2014,"Artemisia tripartita","N",0.745891816914082,0.906836122274399
"Q45",2014,"Crepis acuminata","N",0.908679243177176,0.912588614970446
"Q45",2014,"Crepis acuminata","N",0.588797356933355,0.949101191014051
"Q45",2014,"Crepis acuminata","N",0.641978707164526,0.607788005843759
"Q45",2014,"Crepis acuminata","N",0.580066088587046,0.576831696555018
"Q45",2014,"Calochortus macrocarpus","N",0.799935273826122,0.885601062327623
"Q45",2014,"Viola nuttallii","N",0.753114450722933,0.522909166291356
"Q45",2014,"Astragalus convallarius","N",0.626421183347702,0.376012543216348
"Q45",2014,"Astragalus convallarius","N",0.6502337269485,0.347437484189868
"Q45",2014,"Astragalus convallarius","N",0.595782373100519,0.241074772551656
"Q45",2014,"Crepis acuminata","N",0.659282498061657,0.209324710071087
"Q45",2014,"Phlox longifolia","N",0.060793794691563,0.20456219650805
"Q45",2014,"Phlox longifolia","N",0.148900222033262,0.222818484529853
"Q45",2014,"Phlox longifolia","N",0.187794052064419,0.295843632891774
"Q45",2014,"Phlox longifolia","N",0.234625391662121,0.240281019359827
"Q45",2014,"Phlox longifolia","N",0.365594413131475,0.228374747559428
"Q45",2014,"Phlox longifolia","N",0.328288085758686,0.183924660086632
"Q45",2014,"Phlox longifolia","N",0.218750361353159,0.130743302404881
"Q45",2014,"Phlox longifolia","N",0.166362758725882,0.052161892876029
"Q45",2014,"Crepis acuminata","N",0.005231190472841,0.260124810039997
"Q45",2014,"Phlox longifolia","N",0.149693977087736,0.614138020202518
"Q45",2014,"Phlox longifolia","N",0.067937564104795,0.984026260674
"Q45",2015,"Artemisia tripartita","N",0.775763850659132,0.904651921242476
"Q45",2015,"Phlox longifolia","N",0.099289059638977,0.989318756386638
"Q45",2015,"Erigeron corymbosus","N",0.346410382539034,0.932168642058969
"Q45",2015,"Crepis acuminata","N",0.914736524224281,0.92211445607245
"Q45",2015,"Crepis acuminata","N",0.579244185239077,0.595353381708264
"Q45",2015,"Crepis acuminata","N",0.346410382539034,0.594559634104371
"Q45",2015,"Erigeron corymbosus","N",0.372339602559805,0.699070258066058
"Q45",2015,"Phlox longifolia","N",0.163582932204008,0.719707801938057
"Q45",2015,"Tragopogon dubius","N",0.076799429953098,0.435015564784408
"Q45",2015,"Astragalus convallarius","N",0.814988404512405,0.578420016914606
"Q45",2015,"Crepis acuminata","N",0.848590556532145,0.551432462409139
"Q45",2015,"Phlox longifolia","N",0.966859545558691,0.502749029546976
"Q45",2015,"Crepis acuminata","N",0.66682144254446,0.187629655003548
"Q45",2015,"Phlox longifolia","N",0.347997885197401,0.16619835793972
"Q45",2015,"Phlox longifolia","N",0.094526547938585,0.197154672816396
"Q45",2015,"Phlox longifolia","N",0.067803580313921,0.242133928462863
"Q45",2015,"Phlox longifolia","N",0.154587082564831,0.219115132465959
"Q45",2015,"Phlox longifolia","N",0.19189340621233,0.284202761948109
"Q45",2015,"Crepis acuminata","N",0.03076183795929,0.279440253973007
"Q45",2015,"Phlox longifolia","N",0.122837025672197,0.034964764490724
"Q45",2015,"Phlox longifolia","N",0.208826776593924,0.004802204668522
"Q45",2015,"Phlox longifolia","N",0.217558044940233,0.041843945160508
"Q45",2015,"Phlox longifolia","N",0.332122854888439,0.133125374093652
"Q45",2015,"Tragopogon dubius","N",0.996228348463774,0.115927424281836
"Q45",2015,"Astragalus convallarius","N",0.984851244837046,0.033112674951553
"Q45",2015,"Crepis acuminata","N",0.707302771508694,0.66599727421999
"Q45",2015,"Eriogonum heracleoides","N",0.608771748840809,0.592654628679156
"Q45",2015,"Balsamorhiza sagittata","N",0.560352899134159,0.265893559902906
"Q45",2016,"Unknown","Y",0.164802294224501,0.78081938251853
"Q45",2016,"Unknown forb","N",0.027747850865126,0.670223325490952
"Q45",2016,"Phlox longifolia","N",0.17485648021102,0.66175664588809
"Q45",2016,"Unknown forb","N",0.310852587223053,0.649585783481598
"Q45",2016,"Viola nuttallii","N",0.383613150566816,0.751450570300221
"Q45",2016,"Crepis acuminata","N",0.357287056744099,0.543752238154411
"Q45",2016,"Phlox longifolia","N",0.213088847696781,0.295122783631086
"Q45",2016,"Astragalus convallarius","N",0.403060059994459,0.296710290014744
"Q45",2016,"Crepis acuminata","N",0.048517685383558,0.267606060951948
"Q45",2016,"Viola nuttallii","N",0.028938479721546,0.268664399161935
"Q45",2016,"Phlox longifolia","N",0.090454235672951,0.212969493120909
"Q45",2016,"Astragalus convallarius","N",0.308471333235502,0.189950700849295
"Q45",2016,"Phlox longifolia","N",0.365886032581329,0.183574229478836
"Q45",2016,"Phlox longifolia","N",0.353715170174837,0.172990873456001
"Q45",2016,"Phlox longifolia","N",0.330431792885065,0.138065803796053
"Q45",2016,"Phlox longifolia","N",0.254231639206409,0.129069950431585
"Q45",2016,"Phlox longifolia","N",0.345909953117371,0.117758993059397
"Q45",2016,"Phlox longifolia","N",0.340618275105953,0.114120963960886
"Q45",2016,"Phlox longifolia","N",0.214279480278492,0.04235259257257
"Q45",2016,"Phlox longifolia","N",0.30622237175703,0.021648902446032
"Q45",2016,"Phlox longifolia","N",0.133382968604565,0.02065671607852
"Q45",2016,"Phlox longifolia","N",0.128091290593147,0.002466570585966
"Q45",2016,"Phlox longifolia","N",0.721354451030493,0.145275715738535
"Q45",2016,"Crepis acuminata","N",0.671744979918003,0.206817919388413
"Q45",2016,"Astragalus convallarius","N",0.600704208016396,0.334876509383321
"Q45",2016,NA,"N",0.638010531663895,0.342814026400447
"Q45",2016,"Agoseris sp.","N",0.481958970427513,0.367023451253772
"Q45",2016,"Agoseris sp.","N",0.646662425249815,0.431555451825261
"Q45",2016,"Agoseris sp.","N",0.607768595218658,0.461718013510108
"Q45",2016,"Viola nuttallii","N",0.625760301947594,0.580238353461027
"Q45",2016,"Crepis acuminata","N",0.625098839402199,0.585530031472445
"Q45",2016,"Astragalus convallarius","N",0.575052808970213,0.779959481209517
"Q45",2016,"Astragalus convallarius","N",0.861464835703373,0.55876737460494
"Q45",2016,"Phlox longifolia","N",0.986480712890625,0.405970191583037
"Q45",2016,"Artemisia tripartita","N",0.707212440669537,0.84279815107584
"Q46",2011,"Astragalus convallarius","N",0.17633592840847,0.114525513461392
"Q46",2011,"Astragalus convallarius","N",0.041398158567677,0.136574170845148
"Q46",2011,"Artemisia tripartita","N",0.227488813538782,0.137632508179273
"Q46",2011,"Astragalus convallarius","N",0.070061402043401,0.1445116875033
"Q46",2011,"Astragalus convallarius","N",0.10533925385741,0.151567253416838
"Q46",2011,"Astragalus convallarius","N",0.092992005722507,0.15862282377964
"Q46",2011,"Astragalus convallarius","N",0.393735661292087,0.209775708909952
"Q46",2011,"Crepis acuminata","N",0.620395841400038,0.211980567974433
"Q46",2011,"Astragalus filipes/miser","N",0.88894846386323,0.233588254435145
"Q46",2011,"Crepis acuminata","N",0.097401741648521,0.238879932207246
"Q46",2011,"Astragalus filipes/miser","N",0.868222723697868,0.258282746255687
"Q46",2011,"Astragalus filipes/miser","N",0.996104927625123,0.258282746255687
"Q46",2011,"Astragalus filipes/miser","N",0.812660111540068,0.319578007108632
"Q46",2011,"Astragalus filipes/miser","N",0.005238360458319,0.387046892029029
"Q46",2011,"Agoseris sp.","N",0.459440658071046,0.389692730915079
"Q46",2011,"Crepis acuminata","N",0.413579455162098,0.39410246239183
"Q46",2011,"Crepis acuminata","N",0.76591696233577,0.408654574040477
"Q46",2011,"Crepis acuminata","N",0.470024013615248,0.428057396987445
"Q46",2011,"Crepis acuminata","N",0.569242960718989,0.502581843372117
"Q46",2011,"Crepis acuminata","N",0.735489821820083,0.529040232232623
"Q46",2011,"Crepis acuminata","N",0.744750255696628,0.564318079597368
"Q46",2011,"Crepis acuminata","N",0.582913126072286,0.604887604734215
"Q46",2011,"Crepis acuminata","N",0.679045258917669,0.612384150469323
"Q46",2011,"Unknown","N",0.881451918128122,0.636637671366823
"Q46",2011,"Unknown forb","N",0.395940529255094,0.638842534880567
"Q46",2011,"Comandra umbellata","Y",0.537492898535645,0.644134212652668
"Q46",2011,"Astragalus convallarius","N",0.042280109312291,0.690436390933922
"Q46",2011,"Viola nuttallii","N",0.173690080623893,0.699696824810468
"Q46",2011,"Crepis acuminata","N",0.992577137994459,0.701901688324212
"Q46",2011,"Viola nuttallii","Y",0.417989182189586,0.711162122200757
"Q46",2011,"Viola nuttallii","N",0.470464984538292,0.713366990163765
"Q46",2011,"Viola nuttallii","Y",0.437392005136554,0.728360077184718
"Q46",2011,"Viola nuttallii","N",0.583354105893856,0.75040873011921
"Q46",2011,"Crepis acuminata","N",0.36595435966245,0.757464300482012
"Q46",2011,"Viola nuttallii","N",0.308186883990906,0.758787217700406
"Q46",2011,"Crepis acuminata","N",0.320093156753502,0.760992085663413
"Q46",2011,"Viola nuttallii","N",0.526027596696092,0.772457387502966
"Q46",2011,"Tetradymia canescens","N",0.616427085295594,0.819134393960828
"Q46",2011,"Crepis acuminata","N",0.633625026931765,0.83198875576521
"Q46",2011,"Unknown","Y",0.665375093564373,0.855801301290403
"Q46",2011,"Unknown","Y",0.666257044308986,0.864620764243905
"Q46",2011,"Viola nuttallii","N",0.643767416002187,0.884464553664653
"Q46",2011,"Astragalus convallarius","N",0.447534380859186,0.887110392550703
"Q46",2011,"Crepis acuminata","N",0.636711845639385,0.945759814517598
"Q46",2011,"Allium textile","N",0.108426063666504,0.952374413957356
"Q46",2011,"Viola nuttallii","N",0.513680348561189,0.966485554682959
"Q46",2012,"Crepis acuminata","N",0.927382314251992,0.036862292821886
"Q46",2012,"Balsamorhiza sagittata","N",0.871158243484995,0.039342770392585
"Q46",2012,"Astragalus convallarius","N",0.847676429489033,0.070596735282084
"Q46",2012,"Artemisia tripartita","N",0.195146477062638,0.158074775387843
"Q46",2012,"Crepis acuminata","N",0.955163624780156,0.160555248509279
"Q46",2012,"Tragopogon dubius","N",0.774254403738075,0.168988862461276
"Q46",2012,"Astragalus convallarius","N",1.5880350404e-05,0.220086621220787
"Q46",2012,"Astragalus filipes/miser","N",0.833455044920353,0.236457747381672
"Q46",2012,"Crepis acuminata","N",0.598636869366622,0.237449937520099
"Q46",2012,"Astragalus convallarius","N",0.396891668765367,0.238607484524615
"Q46",2012,"Astragalus filipes/miser","N",0.882072330558428,0.251671317639516
"Q46",2012,"Crepis acuminata","N",0.114117670632021,0.254813249370149
"Q46",2012,"Astragalus convallarius","N",0.071122789846014,0.264735146305154
"Q46",2012,"Astragalus filipes/miser","N",0.702816767162498,0.287059408847338
"Q46",2012,"Agoseris sp.","N",0.292711766520229,0.290862803636431
"Q46",2012,"Tragopogon dubius","N",0.384985396002771,0.294004735367063
"Q46",2012,"Astragalus filipes/miser","N",0.967731360601212,0.296981305782344
"Q46",2012,"Astragalus filipes/miser","N",0.871158243484995,0.310210495763334
"Q46",2012,"Astragalus filipes/miser","N",0.899270281093126,0.312194876040188
"Q46",2012,"Tragopogon dubius","N",0.362165045065268,0.333361587128593
"Q46",2012,"Astragalus filipes/miser","N",0.845692049212179,0.335676694485413
"Q46",2012,"Crepis acuminata","N",0.193492823865751,0.349071250231018
"Q46",2012,"Astragalus filipes/miser","N",0.818241474662509,0.369080405416381
"Q46",2012,"Astragalus filipes/miser","N",0.404167726814322,0.376025731936106
"Q46",2012,"Astragalus filipes/miser","N",0.816257094385655,0.395869525806118
"Q46",2012,"Astragalus filipes/miser","N",0.008614851168489,0.398184633162938
"Q46",2012,"Crepis acuminata","N",0.417066194164608,0.428115680834044
"Q46",2012,"Astragalus filipes/miser","N",0.016552367826641,0.429603963817053
"Q46",2012,"Crepis acuminata","N",0.762348130975479,0.452258957888467
"Q46",2012,"Astragalus filipes/miser","N",0.049625351677643,0.453747245320739
"Q46",2012,"Crepis acuminata","N",0.489165289349383,0.469456908423164
"Q46",2012,"Balsamorhiza sagittata","N",0.312555564839503,0.508317662890849
"Q46",2012,"Crepis acuminata","N",0.564571695377194,0.537256524872791
"Q46",2012,"Crepis acuminata","N",0.738204853921057,0.558092504431966
"Q46",2012,"Balsamorhiza sagittata","N",0.865535838632927,0.560572977553401
"Q46",2012,"Crepis acuminata","N",0.748126746406799,0.595464975916641
"Q46",2012,"Astragalus convallarius","N",0.970707926567229,0.64309007141629
"Q46",2012,"Crepis acuminata","N",0.588714967982354,0.647389559049964
"Q46",2012,"Unknown forb","N",0.400860429319075,0.648216383423776
"Q46",2012,"Agoseris sp.","N",0.687272460926161,0.657972910144903
"Q46",2012,"Crepis acuminata","N",0.987575145572697,0.715685268344172
"Q46",2012,"Astragalus convallarius","N",0.069799877076884,0.729410551169744
"Q46",2012,"Viola nuttallii","N",0.201430340523903,0.730237379992819
"Q46",2012,"Lithospermum ruderale","N",0.995181935150882,0.74611240885986
"Q46",2012,"Viola nuttallii","N",0.499748649342848,0.758680144680916
"Q46",2012,"Astragalus convallarius","N",0.979637633363808,0.761822076411549
"Q46",2012,"Tragopogon dubius","N",0.612858253935302,0.771909339111169
"Q46",2012,"Crepis acuminata","N",0.344636363001341,0.7975408991486
"Q46",2012,"Tragopogon dubius","N",0.204737642468414,0.822180273496868
"Q46",2012,"Tetradymia canescens","N",0.568540451481639,0.832432897511841
"Q46",2012,"Agoseris sp.","N",0.636009336402035,0.873939490865576
"Q46",2012,"Viola nuttallii","N",0.630386931549967,0.925533342469668
"Q46",2012,"Crepis acuminata","N",0.628402555722376,0.973985262343128
"Q46",2012,"Balsamorhiza sagittata","N",0.305279515689074,0.996144159120697
"Q46",2013,"Tetradymia canescens","N",0.505855973809958,0.812184112146497
"Q46",2013,"Artemisia tripartita","N",0.277784686535597,0.286191392689943
"Q46",2013,"Artemisia tripartita","N",0.212167888879776,0.167657818645239
"Q46",2013,"Balsamorhiza sagittata","N",0.856165006756783,0.030074214562774
"Q46",2013,"Astragalus filipes/miser","N",0.52173100784421,0.945534376427531
"Q46",2013,"Astragalus filipes/miser","N",0.784198202192783,0.370858227834105
"Q46",2013,"Astragalus filipes/miser","N",0.69900219887495,0.261320509016514
"Q46",2013,"Astragalus filipes/miser","N",0.831823293119669,0.261849677190185
"Q46",2013,"Astragalus filipes/miser","N",0.950886029750109,0.277195543050766
"Q46",2013,"Astragalus filipes/miser","N",0.960411049425602,0.259733008220792
"Q46",2013,"Astragalus filipes/miser","N",0.890560910105705,0.315295614302158
"Q46",2013,"Astragalus filipes/miser","N",0.016375828534365,0.404724964872003
"Q46",2013,"Crepis acuminata","N",0.616452030837536,0.97675527445972
"Q46",2013,"Crepis acuminata","N",0.621743708848953,0.89420510828495
"Q46",2013,"Crepis acuminata","N",0.748743966221809,0.600517019629478
"Q46",2013,"Crepis acuminata","N",0.728106424212456,0.559241939336061
"Q46",2013,"Crepis acuminata","N",0.187826175242662,0.33434565551579
"Q46",2013,"Crepis acuminata","N",0.762502323836088,0.438062528148294
"Q46",2013,"Crepis acuminata","N",0.619097862392664,0.261320509016514
"Q46",2013,"Crepis acuminata","N",0.279901351779699,0.296245578676462
"Q46",2013,"Crepis acuminata","N",0.968877740204334,0.707938067615032
"Q46",2013,"Crepis acuminata","N",0.350809831172228,0.797367416322231
"Q46",2013,"Crepis acuminata","N",0.409547455608845,0.426420839503407
"Q46",2013,"Crepis acuminata","N",0.494743451476097,0.452879227697849
"Q46",2013,"Crepis acuminata","N",0.550835240632296,0.525904370471835
"Q46",2013,"Crepis acuminata","N",0.577822789549828,0.649200452491641
"Q46",2013,"Crepis acuminata","N",0.928660992532969,0.031661717221141
"Q46",2013,"Unknown forb","N",0.39525992795825,0.647612949833274
"Q46",2013,"Penstemon humilis","N",0.993219453841448,0.739688133820891
"Q46",2014,"Tetradymia canescens","N",0.510190811008215,0.851088581606746
"Q46",2014,"Artemisia tripartita","N",0.196923520416021,0.199153944849968
"Q46",2014,"Balsamorhiza sagittata","N",0.866849862039089,0.037228617817163
"Q46",2014,"Crepis acuminata","N",0.650552552193403,0.992111777886748
"Q46",2014,"Crepis acuminata","N",0.370093658566475,0.804918697103858
"Q46",2014,"Unknown forb","N",0.397213511168957,0.646168377250433
"Q46",2014,"Crepis acuminata","N",0.594328485429287,0.668658010661602
"Q46",2014,"Crepis acuminata","N",0.606234759092331,0.56282446347177
"Q46",2014,"Crepis acuminata","N",0.383984312415123,0.42457939684391
"Q46",2014,"Crepis acuminata","N",0.626078546047211,0.277073889970779
"Q46",2014,"Crepis acuminata","N",0.18223911896348,0.386214734986424
"Q46",2014,"Crepis acuminata","N",0.937745664268732,0.056598341092467
"Q46",2014,"Crepis acuminata","N",0.962100051343441,0.354464668780565
"Q46",2014,"Crepis acuminata","N",0.774245511740446,0.597881823778152
"Q46",2014,"Astragalus filipes/miser","N",0.012150507420301,0.400569600984454
"Q46",2015,"Astragalus convallarius","N",0.877022132277489,0.104016453027725
"Q46",2015,"Crepis acuminata","N",0.921207640320063,0.034166313707829
"Q46",2015,"Astragalus convallarius","N",0.709275964647532,0.114070640876889
"Q46",2015,"Crepis acuminata","N",0.188045755028725,0.320975219830871
"Q46",2015,"Astragalus filipes/miser","N",0.70821762830019,0.263031357899308
"Q46",2015,"Astragalus filipes/miser","N",0.686786338686943,0.243452148512006
"Q46",2015,"Astragalus filipes/miser","N",0.642336249351501,0.330235654488206
"Q46",2015,"Crepis acuminata","N",0.613232027739286,0.238954223692417
"Q46",2015,"Astragalus filipes/miser","N",0.889192990958691,0.382094094529748
"Q46",2015,"Crepis acuminata","N",0.768807340413332,0.448769226670265
"Q46",2015,"Crepis acuminata","N",0.562431924045086,0.532113144174218
"Q46",2015,"Crepis acuminata","N",0.499196380376816,0.444006716832519
"Q46",2015,"Crepis acuminata","N",0.407385781407356,0.41648999415338
"Q46",2015,"Astragalus filipes/miser","N",0.008393317461014,0.373627409338951
"Q46",2015,"Astragalus filipes/miser","N",0.038026709109545,0.457500495016575
"Q46",2015,"Crepis acuminata","N",0.572221528738737,0.664669658988714
"Q46",2015,"Unknown forb","N",0.38463157042861,0.636623768135905
"Q46",2015,"Crepis acuminata","N",0.738380189985037,0.630273753777146
"Q46",2015,"Crepis acuminata","N",0.737851019948721,0.577356984838843
"Q46",2015,"Crepis acuminata","N",0.956661876291037,0.740340640768409
"Q46",2015,"Penstemon humilis","N",0.990793198347092,0.757009422406554
"Q46",2015,"Crepis acuminata","N",0.333302300423384,0.799607429653406
"Q46",2015,"Crepis acuminata","N",0.601325746625662,0.979524455964565
"Q46",2015,"Balsamorhiza sagittata","N",0.846845101565123,0.023577094078064
"Q46",2015,"Artemisia tripartita","N",0.214013423770666,0.158316422253847
"Q46",2015,"Tetradymia canescens","N",0.479166135191917,0.817169930785894
"Q46",2016,"Tetradymia canescens","N",0.957609735429287,0.090506447479129
"Q46",2016,"Astragalus convallarius","N",0.868709560483694,0.119478380307555
"Q46",2016,"Crepis acuminata","N",0.923478417098522,0.053596997633576
"Q46",2016,"Astragalus convallarius","N",0.836562618613243,0.052803248167038
"Q46",2016,"Astragalus convallarius","N",0.814443409442902,0.05928554944694
"Q46",2016,"Astragalus convallarius","N",0.744593270123005,0.03335633315146
"Q46",2016,"Astragalus filipes/miser","N",0.896993581205606,0.268571387976408
"Q46",2016,"Astragalus filipes/miser","N",0.94620617851615,0.295797064900398
"Q46",2016,"Astragalus filipes/miser","N",0.902946710586548,0.335008393973112
"Q46",2016,"Astragalus filipes/miser","N",0.900565456598997,0.371520966291428
"Q46",2016,"Crepis acuminata","N",0.779716778546572,0.486284218728542
"Q46",2016,"Crepis acuminata","N",0.96227964758873,0.726261777803302
"Q46",2016,"Comandra umbellata","N",0.993368253111839,0.724885946139693
"Q46",2016,"Crepis acuminata","N",0.634076591581106,0.958705319091678
"Q46",2016,"Crepis acuminata","N",0.620185937732458,0.966245956718922
"Q46",2016,"Astragalus convallarius","N",0.501718513667583,0.969354817643762
"Q46",2016,"Tetradymia canescens","N",0.492775581777096,0.860478557646275
"Q46",2016,"Viola nuttallii","N",0.497670378535986,0.807826370000839
"Q46",2016,"Viola nuttallii","N",0.478488054126501,0.780971106141806
"Q46",2016,"Viola nuttallii","N",0.192737482488155,0.775017969310284
"Q46",2016,"Unknown forb","N",0.396467052400112,0.663495875895023
"Q46",2016,"Unknown forb","N",0.378607641905546,0.677386524155736
"Q46",2016,"Crepis acuminata","N",0.538019418716431,0.622485375031829
"Q46",2016,"Crepis acuminata","N",0.551380902528763,0.609256180003285
"Q46",2016,"Crepis acuminata","N",0.560641340911388,0.551841482520103
"Q46",2016,"Crepis acuminata","N",0.482589099556208,0.485034056007862
"Q46",2016,"Astragalus filipes/miser","N",0.636444620788097,0.362928606569767
"Q46",2016,"Crepis acuminata","N",0.61990812420845,0.280378442257643
"Q46",2016,"Astragalus filipes/miser","N",0.705236423760653,0.277732603251934
"Q46",2016,"Astragalus filipes/miser","N",0.72044999524951,0.292284714058042
"Q46",2016,"Astragalus filipes/miser","N",0.707220803946257,0.310805587098002
"Q46",2016,"Astragalus convallarius","N",0.662903003394604,0.095831196755171
"Q46",2016,"Arnica fulgens","N",0.439858805388212,0.079823872074485
"Q46",2016,"Astragalus convallarius","N",0.319076277315617,0.274028426036239
"Q46",2016,"Astragalus filipes/miser","N",0.345534663647413,0.284611782059073
"Q46",2016,"Astragalus convallarius","N",0.254914689809084,0.312393087893724
"Q46",2016,"Artemisia tripartita","N",0.214565645903349,0.190023053437471
"Q46",2016,"Crepis acuminata","N",0.208877094089985,0.373908836394548
"Q46",2016,"Crepis acuminata","N",0.413400426506996,0.427487067878246
"Q46",2016,"Astragalus filipes/miser","N",0.3856191188097,0.415580796077847
"Q46",2016,"Astragalus convallarius","N",0.05332824587822,0.727101834490895
"Q46",2016,"Astragalus convallarius","N",0.058619923889637,0.746151871979237
"Q47",2011,"Crepis acuminata","N",0.181028479700144,0.992043804655426
"Q47",2011,"Crepis acuminata","N",0.407688664257359,0.986311151511018
"Q47",2011,"Tragopogon dubius","N",0.515705023766281,0.969686466290762
"Q47",2011,"Allium textile","N",0.449140140138818,0.963380547831913
"Q47",2011,"Tragopogon dubius","N",0.683737823557132,0.959852762650512
"Q47",2011,"Phlox longifolia","N",0.678887125606601,0.951650661658829
"Q47",2011,"Balsamorhiza sagittata","N",0.308668149842187,0.945543184787076
"Q47",2011,"Allium textile","N",0.146191616606231,0.93868605601137
"Q47",2011,"Lupinus argenteus","N",0.828377007096041,0.938245080639064
"Q47",2011,"Artemisia tripartita","N",0.772152936329044,0.932843159023886
"Q47",2011,"Crepis acuminata","N",0.861890961870085,0.917519344922965
"Q47",2011,"Allium textile","N",0.433706077745558,0.916637398627615
"Q47",2011,"Allium textile","N",0.190729897847522,0.898998477169874
"Q47",2011,"Phlox longifolia","N",0.526751400781847,0.838585158163016
"Q47",2011,"Phlox longifolia","N",0.706668427236238,0.820505261332968
"Q47",2011,"Tragopogon dubius","N",0.074312991310558,0.816536505228524
"Q47",2011,"Calochortus macrocarpus","N",0.664335009508691,0.813008720047123
"Q47",2011,"Crepis acuminata","N",0.487504797312658,0.788755199149624
"Q47",2011,"Phlox longifolia","N",0.201754228764032,0.786991306558923
"Q47",2011,"Phlox longifolia","N",0.211455633563621,0.766265570842825
"Q47",2011,"Agoseris sp.","N",0.093715814257526,0.763178761033731
"Q47",2011,"Astragalus filipes/miser","N",0.069462293360026,0.736720372173225
"Q47",2011,"Artemisia tripartita","N",0.198948532301183,0.728055249710177
"Q47",2011,"Astragalus filipes/miser","N",0.186320170820034,0.710702958685025
"Q47",2011,"Phlox longifolia","N",0.496765231189203,0.695709876113334
"Q47",2011,"Astragalus filipes/miser","N",0.74415114256399,0.669692462625135
"Q47",2011,"Astragalus filipes/miser","N",0.721661509807928,0.655140355425751
"Q47",2011,"Astragalus filipes/miser","N",0.871592371118938,0.593845090123543
"Q47",2011,"Astragalus filipes/miser","N",0.68770658411084,0.584143685323954
"Q47",2011,"Unknown","N",0.883057672958491,0.579292974025633
"Q47",2011,"Astragalus filipes/miser","N",0.533366000221606,0.570032544598351
"Q47",2011,"Astragalus filipes/miser","N",0.674477398579113,0.558567238309535
"Q47",2011,"Astragalus filipes/miser","N",0.559383409260542,0.542251234070187
"Q47",2011,"Artemisia tripartita","N",0.217386723845862,0.539605395184137
"Q47",2011,"Astragalus filipes/miser","N",0.140017988089517,0.514469927991287
"Q47",2011,"Astragalus filipes/miser","N",0.558060492042148,0.496831006533546
"Q47",2011,"Artemisia tripartita","N",0.472048679921814,0.474782353599054
"Q47",2011,"Antennaria rosea","N",0.071226181501464,0.462876076387195
"Q47",2011,"Phlox longifolia","N",0.828377007096041,0.425834336431749
"Q47",2011,"Balsamorhiza sagittata","N",0.405042825371308,0.410400274038489
"Q47",2011,"Tragopogon dubius","N",0.68770658411084,0.350427934853201
"Q47",2011,"Crepis acuminata","N",0.756939361621937,0.286486835114205
"Q47",2011,"Astragalus filipes/miser","N",0.162948591768622,0.25209093404481
"Q47",2011,"Carex sp.","N",0.089747053703818,0.219017950193809
"Q47",2011,"Astragalus filipes/miser","N",0.035948338585982,0.205347784840512
"Q47",2011,"Eriogonum heracleoides","N",0.93321835905185,0.196307834200857
